area,category,name,phone
"Stillorgan, Dublin",Public Houses & Lounge Bars,Stillorgan House,(01)2882071
"Stillorgan, Dublin",Public Houses & Lounge Bars,Hyper Trust Leopardstown Inn,(01)4782768
"Stillorgan, Dublin",Public Houses & Lounge Bars,Leopardstown Inn,(01)2889189
"Terenure, Dublin",Waste Disposal,Evertex Coatings Ltd,(01)4992237
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Patient Accounts,(01)4085297
"Templeogue, Dublin",Counselling & Advisory Services,Karen O'Connor Carolan,(087)9588871
"Templeogue, Dublin",Charities & Caring Groups,Cheeverstown House,(01)4993700
"Templeogue, Dublin",Veterinary Surgeons,Patrick Condren Veterinary Surgeon,(01)4920023
"Templeogue, Dublin",Disabled Persons Products & Services,Templeogue Enterprises,(01)4900936
"Templeogue, Dublin",Interior Decorators,Glendown Decor,(087)1261089
"Templeogue, Dublin",Office Furniture & Equipment,Rala Office Solutions,(01)4902591
"Templeogue, Dublin",Builders - General Contractors,2 by 2,(087)6733126
"Templeogue, Dublin",Convents,Sisters of St Joseph of Cluny,(01)4505567
"Templeogue, Dublin",Garage Doors,Tara Garage Doors,(01)4559202
"Templeogue, Dublin",First Aid Supplies & Services,Air Assistance,(01)4990684
"Templeogue, Dublin",Lighting Fixtures & Supplies,B D Consumer Lighting,(01)4990650
"Templeogue, Dublin",Travel Agents & Tour Operators,IntoIndia Ltd,(01)4433314
"Templeogue, Dublin",Computer Software,Barrett Tony,(01)4562066
"Templeogue, Dublin",Boxes - Cardboard,"Dunne, John",(087)9739183
"Templeogue, Dublin",Reflexology,"Wallace, Ruth M.I.R.I.",(01)2442657
"Templeogue, Dublin",Shelving & Racking, Maxi Stor Systems Ltd ,(01)4080722
"Templeogue, Dublin",Post Offices,An Post,(01)4906486
"Templeogue, Dublin",Engineers - Consulting,Low Energy Solutions,(1890)947439
"Templeogue, Dublin",Associations & Institutes,Irish Heart And Lung Transplant Association,(01)4950940
"Templeogue, Dublin",Bouncing Castles & Inflatables,Pat's Bouncing Castles,(01)4507522
"Swords, Dublin",Scaffolding & Formwork,CB Scaffolding,(085)1482087
"Swords, Dublin",Web Design,Ripthek,(01)8839280
"Swords, Dublin",Wallpaper,FIRST IMPRESSIONS DECOR,(086)8361497
"Swords, Dublin",Window Fittings,A A Dooley Windows,(1890)908763
"Swords, Dublin",Restaurants,Masterson's Steak House & Wine Bar,(01)8075741
"Swords, Dublin",Restaurants,Masterson's Steak House & Wine Bar,(01)8903855
"Swords, Dublin",Solicitors,Michael O'Connor Solicitors,(1890)908218
"Swords, Dublin",Photographers,Pixi Photo Studio,(01)8221544
"Swords, Dublin",Photographers,"Kavanagh, Michelle",(086)3534494
"Swords, Dublin",Heating Contractors - Domestic,Sean Dennehy,(086)8790756
"Swords, Dublin",Lighting Fixtures & Supplies,Illumination Lighting,(1890)941682
"Swords, Dublin",Lighting Fixtures & Supplies,Illumination Lighting,(1890)941683
"Swords, Dublin",Plumbing Contractors,Applewood Heating & Plumbing,(01)8077281
"Swords, Dublin",Plumbing Contractors,5 Star Plumbing And Heating,(086)8465067
"Swords, Dublin",Plumbing Contractors,Applewood Heating & Plumbing,(086)8201459
"Swords, Dublin",Windows,A A Dooley Windows,(1890)907445
"Swords, Dublin",Painting & Decorating Contractors,Marks Alan,(01)8406655
"Swords, Dublin",Marketing Consultants,Mauro Design Ltd,(01)8903156
"Swords, Dublin",Property Management,Curran Property Management,(01)8902313
"Smithfield, Dublin",Distillers,Irish Distillers Group Ltd,(01)8725566
"Smithfield, Dublin",Display Material,Viva Displays Ltd,(01)8740440
"Smithfield, Dublin",Delicatessens,Brown Bag Food Company,(01)8726567
"Smithfield, Dublin",Debt Collectors,Dempsey & Co Solicitors,(01)8899008
"Smithfield, Dublin",Debt Collectors,O'Brien Brian Solicitors,(01)8788649
"Smithfield, Dublin",Credit Unions,Dubco Credit Union Ltd,(01)8721066
"Smithfield, Dublin",Credit Control,Briddock O'Sullivan Group Ltd,(01)4493900
"Santry, Dublin",Oils - Lubricating,Maxol Lubricants Limited,(01)8060300
"Santry, Dublin",Nursing/Convalescent Homes,The TLC Centre Nursing Home,(01)8628080
"Santry, Dublin",Name Plates,Owen Lennon Signs Ltd,(01)8427255
"Santry, Dublin",Motor Cycles & Scooters - Accessories,Global Distributors,(01)8623438
"Santry, Dublin",Motor Cycles & Scooters,NDM,(01)8425584
"Other Dublin Locations, Dublin",Doctors - General Practitioners,"Johnston, Dr Orla",(01)2691584
"Other Dublin Locations, Dublin",Draught Proofing,Coll John,(086)8885606
"Other Dublin Locations, Dublin",Roofing Contractors,A Plus Roofing Limited,(01)6105790
"Other Dublin Locations, Dublin",Restaurants,Waterside House Hotel The,(1890)942598
"Other Dublin Locations, Dublin",Gutter Cleaning,Bridge Gutter Cleaning,(087)8134405
"Other Dublin Locations, Dublin",Gutters,Advanced Aluminium Gutters,(086)8545577
"Other Dublin Locations, Dublin",Graffiti Cleaning,TAD Micro & Shot Blasting Specialist,(086)8148118
"Other Dublin Locations, Dublin",Direct Marketing,An Post Services,(1850)211632
"Other Dublin Locations, Dublin",Disc Jockeys (D.J.s),D.J. Dan,(087)2498876
"Other Dublin Locations, Dublin",Coaches - Charter Services,Ayrfield Bus Company,(086)1944777
"Other Dublin Locations, Dublin",Electrical Appliances,New Paddy,(01)2303852
"Other Dublin Locations, Dublin",Internet Services,Level Seven,(01)6775757
"Other Dublin Locations, Dublin",Dance Wear,Pulsara Marketing Ltd,(01)8649978
"Other Dublin Locations, Dublin",Charities & Caring Groups,Barnados,(01)4530355
"Other Dublin Locations, Dublin",Plant Hire & Contractors,North Dublin Plant Hire,(086)8570485
"Other Dublin Locations, Dublin",Cinemas,Screen Cinema,(0818)300301
"Other Dublin Locations, Dublin",Churches,Church of Ireland,(01)2801721
"Other Dublin Locations, Dublin",Advertising Agencies,Logo Print,(087)6597510
"Other Dublin Locations, Dublin",Windows, C & S UPVC Windows Ltd ,(01)6217639
"Rathfarnham, Dublin",Computer Training,Eden Computer Training,(01)4953155
"Rathfarnham, Dublin",Computer Supplies & Accessories,Commercial Business Products Ltd,(01)4936511
"Rathfarnham, Dublin",Computers,Intercalc Software Ltd,(01)4933034
"Rathfarnham, Dublin",Computer Software,Datastat Ltd,(01)4069840
"Rathfarnham, Dublin",Computer Software,Moravia-IT,(01)2164102
"Rathfarnham, Dublin",Computer Software,Atlas Computers Ltd,(01)4958714
"Rathfarnham, Dublin",Computer Software,TMARC Solutions Ltd,(01)4937277
"Rathfarnham, Dublin",Computer Software,Gemini Computers Ltd,(01)4944282
"Rathfarnham, Dublin",Computer Software,Xoetrope Ltd,(01)2963528
"Rathfarnham, Dublin",Computer Software,Moodys Risk Management Services,(01)4924259
"Rathfarnham, Dublin",Computer Maintenance & Repairs,PC Doctor,(087)1214333
"Rathfarnham, Dublin",Computer Consultancy,MGB & Associates Ltd,(01)4943505
"Rathfarnham, Dublin",Computer Based Training,Cipherion Translations,(01)4061588
"Rathfarnham, Dublin","Telephone Equipment,Maintenance & Services",Extel Communications,(01)4943135
"Rathfarnham, Dublin",Colour & Fashion Consultant,Byrne Kathryn Colour Me Beautiful,(086)2443034
"Rathfarnham, Dublin",Colour & Fashion Consultant,Byrne Kathryn Colour Me Beautiful,(01)4945698
"Rathfarnham, Dublin",Coal Merchants,Byrnes Fuels,(01)4931844
"Rathfarnham, Dublin",Coal Bunkers,Leahy Raymond C & Co,(01)4931393
"Rathfarnham, Dublin",Coaches - Charter Services,Maguires Mini Coach Hire,(01)4930523
"Rathfarnham, Dublin",Coaches - Charter Services,Ashley Coaches,(01)4944812
"Rathfarnham, Dublin",Coaches - Charter Services,Adare Mini Coaches,(01)4949850
"Rathfarnham, Dublin",Clutches,All Areas Auto Assistance,(01)4957425
"Rathfarnham, Dublin",Closed Circuit Television,Healy J R Electrical,(01)4946014
"Rathfarnham, Dublin",Sports Injury Clinics,Butterfield Physiotherapy Clinic,(01)4935522
"Sandyford, Dublin",Insurance Companies,RBC Reinsurance (Ireland) Ltd.,(01)2937120
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Delvin O'Toole Insurances,(01)2911811
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Getcover.com,(1850)927247
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Fitzgerald Peter & Associates,(01)2944974
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Maiden & Co,(01)2956966
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Arachas Corporate Brokers,(1890)566566
"Sandyford, Dublin","Insurance Agents, Brokers & Consultants",Cleary Donnelly Ltd Insurance Brokers,(01)2944444
"Sandyford, Dublin",Holiday Homes & Self Catering Accommodation,Irish Cottage Holiday Homes,(01)2052777
"Sandyford, Dublin",Hearing Aids,"Cummings Sandra A.U.D.,  Audiologist",(01)2136220
"Sandyford, Dublin",Health Clubs,Total Fitness,(01)2069600
"Sandyford, Dublin",Haulage Contractors,O'Neill Logistics Irl Ltd,(01)2945616
"Sandyford, Dublin",Haulage Contractors,Prioritycare ltd,(01)2952755
"Sandyford, Dublin",Haulage Contractors,Lenehan Transport,(01)2956205
"Sandyford, Dublin",Ironmongery - Architectural,Omega Hardware,(01)2953462
"Sandyford, Dublin",Grocers,Gala Lambs Cross,(01)2958822
"Sandyford, Dublin",Granite,Murphystone,(01)2956006
"Sandyford, Dublin",Granite,Walsh's Granite,(01)2954212
"Sandyford, Dublin",Govt Dept - Agriculture & Food,Agriculture & Food Dept Of,(01)2130725
"Sandyford, Dublin",Golf Lessons,irelandprogolf.com,(01)2946553
"Sandyford, Dublin",Golf Course Designers & Consultants,Turfgrass Consultancy,(01)2130500
"Sandyford, Dublin",Global Positioning Systems,Celtrak Ltd,(01)2130743
"Skerries, Dublin",Electrical Contractors - Industrial,Winters P Electrical Engineering Ltd,(01)8492561
"Skerries, Dublin",Electrical Contractors - General,Heaney Pat,(01)8492722
"Skerries, Dublin",Electrical Contractors - General,Everard John,(01)8490674
"Skerries, Dublin",Electrical Contractors - General,DDE Electrical Contractors,(01)8494536
"Skerries, Dublin",Electrical Appliances,Dowling Gas & Electrical,(01)8491748
"Skerries, Dublin",Driving Schools,Skerries School Of Motoring,(01)8494052
"Skerries, Dublin",Draughting Service,Fingal Planning Consultants,(01)8494201
"Skerries, Dublin",Drain & Sewer Clearing,Drain Wizard,(01)8485767
"Skerries, Dublin",Doors,Tormax Automatic,(01)8491173
"Skerries, Dublin",Domestic Appliances,B D Electrical Ltd,(01)8491564
"Skerries, Dublin",Disc Jockeys (D.J.s),Supreme Sounds,(087)6164274
"Skerries, Dublin",Design & Image Consultants,Creative Inc. Ltd,(01)8897840
"Skerries, Dublin",Design & Image Consultants,Creative Inc. Ltd,(01)6703495
"Skerries, Dublin",Design & Image Consultants,RV Art & Design,(01)8491369
"Stoneybatter, Dublin",Dry Cleaners,VIP Cleaners,(01)6759595
"Stoneybatter, Dublin",Dry Cleaners,Roberts Dry Cleaners,(01)8387704
"Stoneybatter, Dublin",Drapers,Grant T,(01)6791626
"Stoneybatter, Dublin",Disc Jockeys (D.J.s),CMC Entertainment,(087)1210296
"Stoneybatter, Dublin",Dental Laboratories,J B Dental Laboratory,(01)8386033
"Stoneybatter, Dublin",Dental Laboratories,J B Dental Laboratory,(01)6779313
"Stoneybatter, Dublin",Delicatessens,East Europe,(01)6759734
"Stoneybatter, Dublin",Credit Unions,Aughrim st Parish & District Credit Union Ltd,(01)6791086
"Stoneybatter, Dublin",Crash Repairs,Park Motor Centre The,(01)8682277
"Stoneybatter, Dublin",Cranes - Hire,Fitzpatrick Michael,(087)2552405
"Stoneybatter, Dublin",Community Development,North West Inner City Womens Network,(01)6717284
"Stoneybatter, Dublin",Community Development,An Sio CDP,(01)6775741
"Stoneybatter, Dublin",Community Centres,Stoneybatter Community Training Centre,(01)6717802
"Stoneybatter, Dublin",Cleaning & Maintenance Service,Signet Scrubbers,(01)8689784
"Stoneybatter, Dublin",Charities & Caring Groups,Threshold (Housing Advice),(01)6786094
"Stoneybatter, Dublin",Charities & Caring Groups,Threshold (Housing Advice),(01)6786096
"Stoneybatter, Dublin",Charities & Caring Groups,Threshold (Housing Advice),(01)6786310
"Stoneybatter, Dublin",Charities & Caring Groups,Respect Charity Shop,(01)8383988
"Stoneybatter, Dublin",Charities & Caring Groups,Headway (Ireland) Ltd,(01)8102066
"Stoneybatter, Dublin",Charities & Caring Groups,Muscular Dystrophy Society of Ireland Ltd,(01)8721501
"Stoneybatter, Dublin",Charities & Caring Groups,Threshold (Housing Advice),(01)6786097
"Stoneybatter, Dublin",Car Dealers - New & Used,Phoenix Motors,(01)8380799
"Stoneybatter, Dublin",Car Dealers - New & Used,Motorvalue Ltd,(01)8383788
"Stoneybatter, Dublin",Car Dealers - New & Used,Phoenix Motors,(01)4601777
"Sutton, Dublin",Removal & Storage,Aburn Removals,(01)8325928
"Sutton, Dublin",Removal & Storage,Budget Mr Mover,(087)4195893
"Sutton, Dublin",Radio Telephone Equipment,Infatron IRL Ltd,(01)8392220
"Sutton, Dublin",   Public Relations Consultants,Omnimedia Communications,(01)8398002
"Sutton, Dublin",Property Investment Companies,Property Stagers,(01)8167799
"Sutton, Dublin",Post Offices,An Post,(01)8325465
"Sutton, Dublin",Plants & Floral Hire,Plant People Ltd The,(086)2628892
"Sutton, Dublin",Photographers,Moloney Richard,(01)8392647
"Sutton, Dublin",Photographers,Pocock Clare,(086)8107699
"Sutton, Dublin",Photographers,McDonnel Tim Photography,(086)8838856
"Sutton, Dublin",Packaging Service,Persona Design,(01)8322724
"Sutton, Dublin",Overseas Property Sales & Letting,American International Real Estate (Irl) Ltd,(01)8323304
"Sutton, Dublin",Osteopaths,Ben O'Hara Bsc Ost. MIOA,(086)8433182
"Sutton, Dublin",Oils - Fuel,Campus Oil Ltd,(01)8323646
"Sutton, Dublin",Nursing/Convalescent Homes,Sutton Nursing Home,(01)8322212
"Sutton, Dublin",Newsagents,Viart Wavecrest Ltd,(01)8325142
"Sutton, Dublin",Newsagents,Keogh's,(01)8322566
"Sutton, Dublin",Music Teachers,Kearns Frank,(01)8395969
"Sutton, Dublin",Music Teachers,"DEENEY EDWARD F.V.C.M.,A.Mus.L.C.M..",(01)8323712
"Sutton, Dublin",Massage Therapists,Haas Natalie MIHCA,(087)6185381
"Sutton, Dublin",Massage Therapists,Vickie Davies Massage Therapy,(087)9039236
"Sutton, Dublin",Management Training,Mindstream Success Coaching,(01)7979175
"Stillorgan, Dublin",Public Houses & Lounge Bars,Bolands,(01)2883294
"Stillorgan, Dublin",Public Houses & Lounge Bars,Byrnes of Galloping Green,(01)2887683
"Stillorgan, Dublin",Public Houses & Lounge Bars,Stillorgan Orchard,(01)2886793
"Stillorgan, Dublin",Public Houses & Lounge Bars,Stillorgan Orchard,(01)2883026
"Stillorgan, Dublin",Psychotherapists,Sara Hollwey,(01)2783248 
"Stillorgan, Dublin",Psychologists,SHL (Ireland),(01)2883550
"Stillorgan, Dublin",Property Management,Aarron Property Management,(087)2213085
"Stillorgan, Dublin",Property Management,Houlihan Owen,(085)7219958
"Stillorgan, Dublin",Property Management,Trinity Property Management,(01)2780525
"Stillorgan, Dublin",Property Management,Petra Management Ltd,(01)2886073
"Stillorgan, Dublin",Post Offices,An Post,(01)2882063
"Stillorgan, Dublin",Plumbing Supplies,Irish Metal Industries Ltd,(01)2952344
"Stillorgan, Dublin",Playground Equipment,Nimble Fingers,(01)2880788
"Stillorgan, Dublin",Plastering Contractors,Lynch Plastering Ltd,(01)2830370
"Stillorgan, Dublin",Plants & Floral Hire,Flower Pot Men The,(087)2524387
"Stillorgan, Dublin",Pile Driving Contractors,Duggan A W & Son Ltd,(01)2880570
"Stillorgan, Dublin",Picture Mouldings - Wholesale,Sisslings Mouldings,(01)2954131
"Stillorgan, Dublin",Picture Frames,Frame Makers,(01)2954500
"Stillorgan, Dublin",Physiotherapists,Chartered Physiotherapists In Private Practice,(01)2831280
"Stillorgan, Dublin",Physical Therapy,Institute Of Physical Therapy The,(01)2835566
"Terenure, Dublin",Photographers,Ryan John Photography,(087)2603606
"Terenure, Dublin",Photographers,"Gavin, Noel",(087)2594794
"Terenure, Dublin",Libraries,Public Libraries,(01)4907035
"Terenure, Dublin",Solicitors,Owens Deirdre,(01)4900248
"Terenure, Dublin",Green Guide - Energy Management & Conservation,Dunny,(086)8281309
"Terenure, Dublin",Tiling Contractors,Weber Tiling,(086)1575268
"Terenure, Dublin",Driving Schools,Terenure School of Motoring,(087)2841896
"Terenure, Dublin",Property Management,Allied Property Management Ltd,(01)4992215
"Terenure, Dublin",Creches & Nursery Schools,Glenone Montessori & Nursery,(01)4903558
"Terenure, Dublin",Chauffeur & Limousine Service,365 Chauffeur Drive,(087)1342012
"Terenure, Dublin",Solicitors,O'Brien O'Doherty Solicitors,(01)4924744
"Terenure, Dublin",Driving Schools,International Driving School,(087)8294260
"Terenure, Dublin",Car Hire, ArgusCarHire.com ,(023)8883015
"Terenure, Dublin",Overseas Property Sales & Letting,Spain Value Resales,(086)8215610
"Terenure, Dublin",Life & Business Coaches,Accelerating Performance,(01)4926024
"Terenure, Dublin",Builders - General Contractors,Jackie Green Construction,(01)4064120
"Terenure, Dublin",Office Furniture & Equipment,Boss Office,(087)6398666
"Terenure, Dublin",Health Centres,Terenure Health Centre,(01)4904647
"Terenure, Dublin",Garages,AutoDoc Motorcare,(086)8320376
"The Liberties, Dublin",Plants & Floral Hire,Garden Inside,(086)2839475
"The Liberties, Dublin",Plants & Floral Hire,Garden Inside,(01)4534824
"The Coombe, Dublin",Creches & Nursery Schools,Connolly Childrens Ctr,(01)4732501
"The Coombe, Dublin",Event Management,Invoke Pr & Events,(01)4545298
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Out Patients Dept Appointments,(01)4085463
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Out Patients Dept Appointments,(01)4085464
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Physiotherapy Dept/Classes,(01)4085319
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Parent Education Classes,(01)4085214
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Laboratory,(01)4085326
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Human Resources,(01)4085213
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Emergency Room,(01)4085531
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Day Ward,(01)4085267
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Colposcopy,(01)4085759
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Visiting Times Information,(01)4085555
"The Coombe, Dublin",Headstones,Massey Monuments,(1890)908143
"The Coombe, Dublin",Off Licences & Wine Stores,Sublime Wines,(01)4535384
"The Coombe, Dublin",Hospitals,Coombe Women's Hospital Semi Private Clinic,(01)4085275
